lead,time_from_QRS_s,high_risk_median_mV,low_risk_median_mV,high_risk_mean_absolute_IG,high_risk_n,low_risk_n
aVR,0.57,0.006988760083913803,0.014687515329569578,0.00017889813044171313,507,1022
aVR,0.58,0.00547225377522409,0.015902079176157713,0.00017961702156853247,507,1022
aVR,0.59,0.005812721326947212,0.016085955314338207,0.00018271800348232902,507,1022
aVL,-0.4,-0.0011205230839550495,-0.006293132435530424,3.0758991938512475e-05,507,1022
aVL,-0.39,-0.0005264601441012928,-0.006854814710095525,3.155805834043189e-05,507,1022
aVL,-0.38,-0.0026562444400042295,-0.007029268774203956,3.0094605026007847e-05,507,1022
aVL,-0.37,-0.0013211604091338813,-0.008473731577396393,2.8983704578790162e-05,507,1022
aVL,-0.36,-0.002157542738132179,-0.00876570341642946,2.8441879203317335e-05,507,1022
aVL,-0.35,-0.0012516098795458674,-0.009000567253679037,3.142503992243955e-05,507,1022
aVL,-0.34,-0.0017703692428767681,-0.009565130370901898,2.968349588520139e-05,507,1022
aVL,-0.33,-0.002598715713247657,-0.009268599445931613,2.886845672302704e-05,507,1022
aVL,-0.32,-0.0019069303525611758,-0.009612380526959896,2.825684413228152e-05,507,1022
aVL,-0.31,-0.0007261474966071546,-0.009925842750817537,2.8255324368898867e-05,507,1022
aVL,-0.3,-0.001986801391467452,-0.01045234501361847,2.873825585503771e-05,507,1022
aVL,-0.29,-0.0009273399773519486,-0.011518267448991537,2.795855150489219e-05,507,1022
aVL,-0.28,-0.0006399902631528676,-0.011486830189824104,2.7669460191667947e-05,507,1022
aVL,-0.27,-0.001181674306280911,-0.011206631315872073,2.6846789924615397e-05,507,1022
aVL,-0.26,-0.0010634239733917639,-0.011527627008035779,2.7307640336326892e-05,507,1022
aVL,-0.25,-0.00045368995051831007,-0.010852115927264094,2.6510478683775183e-05,507,1022
aVL,-0.24,-0.0007912132714409381,-0.01086815632879734,2.5786031719634437e-05,507,1022
aVL,-0.23,-0.0026468217838555574,-0.01117790094576776,2.5464560399062416e-05,507,1022
aVL,-0.22,-0.0016557777998968959,-0.010276840068399906,2.514976303048523e-05,507,1022
aVL,-0.21,-0.0010366762289777398,-0.012024122290313244,2.5370064515144342e-05,507,1022
aVL,-0.2,-0.002713804831728339,-0.012009429046884179,2.4963659646817443e-05,507,1022
aVL,-0.19,-0.002436709823086858,-0.012554436223581433,2.522675957587625e-05,507,1022
aVL,-0.18,-0.0030115393456071615,-0.012139215832576156,2.516632864340487e-05,507,1022
aVL,-0.17,-0.002195593435317278,-0.013145824195817113,2.572190549322206e-05,507,1022
aVL,-0.16,-0.0016231769695878029,-0.008828847203403711,2.4548935792027763e-05,507,1022
aVL,-0.15,0.0002601940359454602,-0.0047546972637064755,2.4026206472859616e-05,507,1022
aVL,-0.14,-9.271012095268816e-05,-0.00012775801951647736,2.455937716088743e-05,507,1022
aVL,-0.13,0.00017102729907492176,0.0012928662326885387,2.444708275420455e-05,507,1022
aVL,-0.12,0.0026174227241426706,0.001976319821551442,2.260844717745176e-05,507,1022
aVL,-0.11,0.00235356274060905,-0.0001682453221292235,2.158160780081207e-05,507,1022
aVL,-0.1,0.0014830223517492414,-0.0030246975366026163,2.0045510808863295e-05,507,1022
aVL,-0.09,0.0019007126102223992,-0.006243990617804229,2.0305110909224356e-05,507,1022
aVL,-0.08,0.0016637124354019761,-0.009256294695660472,2.1132874647070113e-05,507,1022
aVL,-0.07,0.0007209614268504083,-0.010619487147778273,2.1464733073644776e-05,507,1022
aVL,-0.06,-0.000524936243891716,-0.01312944944947958,2.4477833967081007e-05,507,1022
aVL,-0.05,0.001845468272222206,-0.01589094544760883,3.0225458282771367e-05,507,1022
aVL,-0.04,0.006187531165778637,-0.012830442748963833,4.252573623811948e-05,507,1022
aVL,-0.03,0.024906491860747337,-0.016728521790355444,8.248322197845334e-05,507,1022
aVL,-0.02,0.07166814804077148,0.034660452511161566,0.00013113384529502022,507,1022
aVL,-0.01,0.17942745983600616,0.22685138136148453,0.00020866171959927577,507,1022
aVL,0.0,0.2269185185432434,0.3368499055504799,0.0002414631788505037,507,1022
aVL,0.01,0.14399700611829758,0.16965261846780777,0.00017457388719775252,507,1022
aVL,0.02,0.06025298312306404,0.014281803974881768,9.769130501031838e-05,507,1022
aVL,0.03,0.005942333023995161,-0.007725536066573113,5.244078680266313e-05,507,1022
aVL,0.04,-0.006377411540597677,-0.012723942752927542,3.5285525760985114e-05,507,1022
aVL,0.05,-0.011265617795288563,-0.015133805572986603,2.8866415633438787e-05,507,1022
aVL,0.06,-0.014395996928215027,-0.017702538520097733,2.3532586021217746e-05,507,1022
aVL,0.07,-0.017175327986478806,-0.01696034544147551,2.1844371000798574e-05,507,1022
aVL,0.08,-0.01837817020714283,-0.016263754107058048,2.077776326392553e-05,507,1022
aVL,0.09,-0.01872179191559553,-0.01584171666763723,2.119141944369919e-05,507,1022
aVL,0.1,-0.018026161938905716,-0.013634792063385248,2.0167798098819276e-05,507,1022
aVL,0.11,-0.017591433133929968,-0.011464186711236835,2.0576100036320682e-05,507,1022
aVL,0.12,-0.018027275800704956,-0.010865294840186834,2.1955345826251664e-05,507,1022
aVL,0.13,-0.018990278244018555,-0.007681729504838586,2.1519133639294023e-05,507,1022
aVL,0.14,-0.018067616969347,-0.0051685276557691395,2.3967919654139943e-05,507,1022
aVL,0.15,-0.01866398099809885,-0.0016010510735213757,2.4658392572081894e-05,507,1022
aVL,0.16,-0.01899743638932705,-0.00014898235167493112,2.7755764007272145e-05,507,1022
aVL,0.17,-0.019087912514805794,0.004460615207790397,2.8357264457117947e-05,507,1022
aVL,0.18,-0.016983260167762637,0.008369471761398017,3.076792721210037e-05,507,1022
aVL,0.19,-0.017433912493288517,0.01409285725094378,3.321740697175047e-05,507,1022
aVL,0.2,-0.01564624533057213,0.020434177480638027,3.382069089533447e-05,507,1022
aVL,0.21,-0.011336423456668854,0.02371774986386299,3.454972575177555e-05,507,1022
aVL,0.22,-0.007799627957865596,0.0311550865881145,3.583024572533938e-05,507,1022
aVL,0.23,-0.005145810078829527,0.03497030399739742,3.682572922922383e-05,507,1022
aVL,0.24,-0.002661841455847025,0.03623576462268829,3.804674527469102e-05,507,1022
aVL,0.25,-0.0006662346422672272,0.03667393513023853,3.759666276044447e-05,507,1022
aVL,0.26,0.0002431427055853419,0.03329143486917019,3.6976362269792906e-05,507,1022
aVL,0.27,0.0006351624033413827,0.027083398774266243,3.68794166199458e-05,507,1022
aVL,0.28,0.001347360223007854,0.020532973110675812,3.5921367218679324e-05,507,1022
aVL,0.29,0.001916580251418054,0.013248368864879012,3.536670405903203e-05,507,1022
aVL,0.3,0.00019047853129450232,0.005796687677502632,3.397327040545733e-05,507,1022
aVL,0.31,-0.0002960177735076286,0.0029512603650800884,3.1296976164815755e-05,507,1022
aVL,0.32,0.0006919739535078406,0.00022760872525395826,2.9056271428757855e-05,507,1022
aVL,0.33,-9.501534077571705e-05,-0.0023225022305268794,2.8541147322436422e-05,507,1022
aVL,0.34,-0.000925009255297482,-0.005021426361054182,3.0396906463636044e-05,507,1022
aVL,0.35,-0.0017965256702154875,-0.007128905854187906,2.8680748408170418e-05,507,1022
aVL,0.36,-0.0008283357601612806,-0.007475807564333081,2.6749172800823954e-05,507,1022
aVL,0.37,-0.0021032074000686407,-0.009004633873701096,2.5334780331244477e-05,507,1022
aVL,0.38,-0.000630670168902725,-0.009854659903794527,2.5982952379639703e-05,507,1022
aVL,0.39,-0.001811883645132184,-0.010890705976635218,2.5868716756075187e-05,507,1022
aVL,0.4,-0.0017844209214672446,-0.011489319149404764,2.6331416650071374e-05,507,1022
aVL,0.41,-0.00010050355194834992,-0.011908141430467367,2.6035900210150713e-05,507,1022
aVL,0.42,-0.00012441177386790514,-0.011703019961714745,2.695664459813316e-05,507,1022
aVL,0.43,-0.0006855774554423988,-0.010916899656876922,2.848873948967806e-05,507,1022
aVL,0.44,-0.0012488336069509387,-0.011004331754520535,3.12728209674639e-05,507,1022
aVL,0.45,-0.0009539434686303139,-0.0115716504806187,3.170595519339251e-05,507,1022
aVL,0.46,-0.00159842474386096,-0.012043576687574387,3.138395699885e-05,507,1022
aVL,0.47,-0.003698724089190364,-0.01174966525286436,3.540131490501191e-05,507,1022
aVL,0.48,-0.0016371201490983367,-0.011627939762547612,3.56067234394509e-05,507,1022
aVL,0.49,-0.002929545706138015,-0.01163391605950892,3.580327081668514e-05,507,1022
aVL,0.5,-0.002480844792444259,-0.010483268182724714,3.391498094893328e-05,507,1022
aVL,0.51,-0.001710193115286529,-0.011130445636808872,3.551320503261945e-05,507,1022
aVL,0.52,0.0007848938112147152,-0.010789467953145504,3.86086723444837e-05,507,1022
aVL,0.53,0.00253175082616508,-0.010586932301521301,4.0323085078326274e-05,507,1022
aVL,0.54,0.0023771560518071055,-0.010817956179380417,4.127131229882409e-05,507,1022
aVL,0.55,0.0031318606343120337,-0.010419977101264521,4.100927868283613e-05,507,1022
aVL,0.56,0.003068070625886321,-0.010628975927829742,4.330389902545191e-05,507,1022
aVL,0.57,0.004653168027289212,-0.010519761242903769,4.488401510464368e-05,507,1022
aVL,0.58,0.005035179783590138,-0.010227344348095357,4.4970218512531194e-05,507,1022
aVL,0.59,0.003698689164593816,-0.00909263314679265,4.3406875565935046e-05,507,1022
aVF,-0.4,0.0006266296841204166,8.474809146719053e-05,3.426878056618919e-05,507,1022
aVF,-0.39,0.0019028419628739357,-0.00040576326136942953,3.40493892937016e-05,507,1022
aVF,-0.38,0.001242996659129858,-9.313660484622233e-05,3.436332975713462e-05,507,1022
aVF,-0.37,0.0018504778854548931,-0.0013625460269395262,3.430729281021508e-05,507,1022
aVF,-0.36,0.002100363140925765,-0.0007571650785394013,3.4818972957794624e-05,507,1022
aVF,-0.35,0.002981863683089614,-0.0023343919310718775,3.481487488325209e-05,507,1022
aVF,-0.34,0.0023843751987442374,-0.002459355840983335,3.488153636385197e-05,507,1022
aVF,-0.33,0.0038552050245925784,-0.003303648380097002,3.523923924227825e-05,507,1022
aVF,-0.32,0.002928840694949031,-0.0036146491420367965,3.499189495241839e-05,507,1022
aVF,-0.31,0.0053103945683687925,-0.004722309880889952,3.3160212944281526e-05,507,1022
aVF,-0.3,0.004394223913550377,-0.004402426304295659,3.2397274756974356e-05,507,1022
aVF,-0.29,0.005461576860398054,-0.005524342879652977,3.2371381097321715e-05,507,1022
aVF,-0.28,0.004241777118295431,-0.005654738750308752,3.102434371516634e-05,507,1022
aVF,-0.27,0.004374716547317803,-0.006139240460470319,2.974987323490923e-05,507,1022
aVF,-0.26,0.004153667250648141,-0.006223068106919527,2.9752989778020814e-05,507,1022
aVF,-0.25,0.0025970395654439926,-0.007714370731264353,2.9236655786795214e-05,507,1022
aVF,-0.24,0.003582214587368071,-0.0062579691875725985,2.818971644667199e-05,507,1022
aVF,-0.23,0.0026902109384536743,-0.004980391880962998,2.8337068818627304e-05,507,1022
aVF,-0.22,0.0038438967894762754,-0.0037649724690709263,2.899416578817682e-05,507,1022
aVF,-0.21,0.0033918917179107666,-0.001891286636237055,2.8899641134416738e-05,507,1022
aVF,-0.2,0.005233387462794781,0.000498617097036913,2.9962128395094126e-05,507,1022
aVF,-0.19,0.0063340041087940335,0.005395243177190423,2.9512913327453473e-05,507,1022
aVF,-0.18,0.005638018250465393,0.015313468407839537,3.0675725887758295e-05,507,1022
aVF,-0.17,0.007646028185263276,0.02131208125501871,3.0353159510138715e-05,507,1022
aVF,-0.16,0.008080918341875076,0.024406657554209232,3.05421928725908e-05,507,1022
aVF,-0.15,0.006955769844353199,0.023653867188841105,2.9706192204627248e-05,507,1022
aVF,-0.14,0.006404566112905741,0.02024439536035061,3.063106928747114e-05,507,1022
aVF,-0.13,-0.00014902802649885416,0.01261258963495493,3.026787417458916e-05,507,1022
aVF,-0.12,-0.0021751527674496174,0.0002841879613697529,2.9652658748225314e-05,507,1022
aVF,-0.11,-0.0057704444479895756,-0.010457048250827938,2.7815588342922616e-05,507,1022
aVF,-0.1,-0.010680801933631301,-0.019302863627672195,2.5350433198961494e-05,507,1022
aVF,-0.09,-0.013044734951108694,-0.0231056846678257,2.4913262859957962e-05,507,1022
aVF,-0.08,-0.014884843956679106,-0.02800317481160164,2.481356225862272e-05,507,1022
aVF,-0.07,-0.019906606525182724,-0.031572671607136726,2.7085587524812058e-05,507,1022
aVF,-0.06,-0.017489388585090637,-0.031874862499535084,3.456642121821404e-05,507,1022
aVF,-0.05,-0.01740531623363495,-0.030964264180511236,4.672379513540285e-05,507,1022
aVF,-0.04,-0.020185114815831184,-0.03360883705317974,6.043908412037193e-05,507,1022
aVF,-0.03,-0.036454932764172554,-0.03356058802455664,7.001703625717671e-05,507,1022
aVF,-0.02,-0.03356885630637407,-0.006390533351805061,8.774741049206592e-05,507,1022
aVF,-0.01,-0.0031905388459563255,0.10043587535619736,0.00012078482213127232,507,1022
aVF,0.0,0.03201564773917198,0.23101244866847992,0.00018574208206864794,507,1022
aVF,0.01,-0.04701181873679161,0.09616718254983425,0.00013003357130630266,507,1022
aVF,0.02,-0.09216126054525375,-0.04213316785171628,8.112869495887875e-05,507,1022
aVF,0.03,-0.04553789272904396,-0.04361052252352238,5.6586701456135835e-05,507,1022
aVF,0.04,-0.03244367241859436,-0.03100199019536376,4.152531109942402e-05,507,1022
aVF,0.05,-0.024727558717131615,-0.02530697640031576,3.217367495788578e-05,507,1022
aVF,0.06,-0.022746259346604347,-0.026132140308618546,2.7511612588865862e-05,507,1022
aVF,0.07,-0.01768661104142666,-0.023761382792145014,2.5205487198968675e-05,507,1022
aVF,0.08,-0.015063764527440071,-0.023736882489174604,2.431155889623931e-05,507,1022
aVF,0.09,-0.013170885853469372,-0.02120788022875786,2.402488057572088e-05,507,1022
aVF,0.1,-0.011490329168736935,-0.021293329540640116,2.283647871966629e-05,507,1022
aVF,0.11,-0.009999832604080439,-0.01894997782073915,2.3667278423758413e-05,507,1022
aVF,0.12,-0.008131787180900574,-0.01750566205009818,2.3480756884176176e-05,507,1022
aVF,0.13,-0.004742677789181471,-0.014382166089490056,2.662316484300188e-05,507,1022
aVF,0.14,-0.0032099850941449404,-0.012243322795256972,2.8710795925293732e-05,507,1022
aVF,0.15,-0.0008456821087747812,-0.00881919963285327,3.175326565786241e-05,507,1022
aVF,0.16,0.0023454747861251235,-0.0034957624739035964,3.5157541807203814e-05,507,1022
aVF,0.17,0.006072463234886527,0.0009890360524877906,3.870672620485132e-05,507,1022
aVF,0.18,0.010782171739265323,0.006311814649961889,4.063589307184903e-05,507,1022
aVF,0.19,0.017985607497394085,0.014349221670727275,4.3213243632184706e-05,507,1022
aVF,0.2,0.02199135534465313,0.019598703365772963,4.541298463994455e-05,507,1022
aVF,0.21,0.026331834495067596,0.02692288625985384,4.709427472177523e-05,507,1022
aVF,0.22,0.027651190757751465,0.03444114699959755,4.5505525053726346e-05,507,1022
aVF,0.23,0.03213261254131794,0.04152126796543598,4.824842083709121e-05,507,1022
aVF,0.24,0.02526785247027874,0.04684497229754925,4.624574140171849e-05,507,1022
aVF,0.25,0.024120944552123547,0.048891592770814896,4.554788632959009e-05,507,1022
aVF,0.26,0.022872235625982285,0.04823807068169117,4.3928941099097255e-05,507,1022
aVF,0.27,0.020285405218601227,0.0432106452062726,4.2532168482553686e-05,507,1022
aVF,0.28,0.01875089295208454,0.04018926061689854,4.017437122286568e-05,507,1022
aVF,0.29,0.017409516498446465,0.03609265014529228,3.8183426882481244e-05,507,1022
aVF,0.3,0.01696481485851109,0.02530957479029894,3.67637711963266e-05,507,1022
aVF,0.31,0.01174657978117466,0.020400269888341427,3.621931017198982e-05,507,1022
aVF,0.32,0.012807206250727177,0.015036380384117365,3.449986559992914e-05,507,1022
aVF,0.33,0.01168809924274683,0.009105599082431581,3.445474346139439e-05,507,1022
aVF,0.34,0.008414297830313444,0.005107445060275495,3.334325755155398e-05,507,1022
aVF,0.35,0.008478669449687004,0.0023853436578065157,3.2748843949937745e-05,507,1022
aVF,0.36,0.0060701153706759214,0.0005806836052215658,3.169419889918032e-05,507,1022
aVF,0.37,0.004738573217764497,-1.9694520233315416e-05,3.176012822459133e-05,507,1022
aVF,0.38,0.004806153010576963,-0.0014357590698637068,3.1772470580600617e-05,507,1022
aVF,0.39,0.004287854302674532,-0.0015873521333560348,3.186995812973381e-05,507,1022
aVF,0.4,0.003820602152700303,-0.0018489421054255217,3.36047328331046e-05,507,1022
aVF,0.41,0.002832785598002374,-0.0010089954812428914,3.362232187688442e-05,507,1022
aVF,0.42,0.0029881068039685488,-0.0010275673976138933,3.367988266716159e-05,507,1022
aVF,0.43,0.0027434671064838767,-0.001143700530519709,3.3680920046799756e-05,507,1022
aVF,0.44,0.0013676861417479813,-0.0007408914098050445,3.431192354262514e-05,507,1022
aVF,0.45,0.0017254730919376016,-0.00018722230925050098,3.662780494778988e-05,507,1022
aVF,0.46,0.0011055947979912162,0.0009443164162803441,3.562545554326156e-05,507,1022
aVF,0.47,6.046714679541765e-05,3.918210313713644e-05,3.831119910689005e-05,507,1022
aVF,0.48,-0.001647757802857086,-0.00010631885379552841,3.87445270042479e-05,507,1022
aVF,0.49,-0.0009668091661296785,-0.0006276631829678081,3.7709531408699204e-05,507,1022
aVF,0.5,-0.002206884091719985,-0.0008415871416218579,3.77676275941165e-05,507,1022
aVF,0.51,-0.00423585157841444,-0.0009060447919182479,3.948204595077149e-05,507,1022
aVF,0.52,-0.0033289632410742342,-0.001159973966423422,3.999411725515562e-05,507,1022
aVF,0.53,-0.006313843536190689,-0.0015349070254160324,3.878970894210685e-05,507,1022
aVF,0.54,-0.006135060917586088,-0.003403963695745915,3.953138978949845e-05,507,1022
aVF,0.55,-0.008170897606760263,-0.004083999141585082,4.067905635947923e-05,507,1022
aVF,0.56,-0.009826339737628587,-0.005241619888693094,4.154072900296065e-05,507,1022
aVF,0.57,-0.009221539716236293,-0.007149484823457897,3.893895340879109e-05,507,1022
aVF,0.58,-0.011645852588117123,-0.007478633662685752,3.7279980517820325e-05,507,1022
aVF,0.59,-0.010767847183160484,-0.007490651099942625,3.679233197605141e-05,507,1022
V1,-0.4,0.008027661824598908,0.006897924235090613,7.99576130747023e-05,507,1022
V1,-0.39,0.006727361585944891,0.006291266647167504,7.144526222389732e-05,507,1022
V1,-0.38,0.005068118218332529,0.006286165153142065,6.837804409360335e-05,507,1022
V1,-0.37,0.004085221793502569,0.006184867117553949,6.759285895478229e-05,507,1022
V1,-0.36,0.005002731457352638,0.005116538843140006,6.864251684764065e-05,507,1022
V1,-0.35,0.004414672031998634,0.005702738766558468,6.991500348341481e-05,507,1022
V1,-0.34,0.005258026998490095,0.0059793912805616856,6.686322680542762e-05,507,1022
V1,-0.33,0.0042091067880392075,0.005730001255869865,6.580067249342133e-05,507,1022
V1,-0.32,0.003674353240057826,0.0057409279979765415,6.397887572093113e-05,507,1022
V1,-0.31,0.004519741400144994,0.005604586214758456,6.091692823177062e-05,507,1022
V1,-0.3,0.002673158422112465,0.005519011989235878,5.997730482730887e-05,507,1022
V1,-0.29,0.002748864935711026,0.0058095845161005855,5.839225514155341e-05,507,1022
V1,-0.28,0.0021714011672884226,0.0050457140896469355,5.4288063894777116e-05,507,1022
V1,-0.27,0.0007851662230677903,0.005455569601508614,5.523511311563601e-05,507,1022
V1,-0.26,0.002527943579480052,0.005267841508612037,5.222045980113342e-05,507,1022
V1,-0.25,0.0008927136659622192,0.0052223760285414755,5.5901125312899155e-05,507,1022
V1,-0.24,0.0008631013333797455,0.004382210492622107,5.5524058712353005e-05,507,1022
V1,-0.23,0.0014982317807152867,0.004102620529010892,5.5860672030504464e-05,507,1022
V1,-0.22,0.0016516511095687747,0.004022991852252744,5.4637456300581276e-05,507,1022
V1,-0.21,0.0007441650959663093,0.005026346072554588,5.326081032186521e-05,507,1022
V1,-0.2,-0.000351611350197345,0.005379436101065949,5.219767296096148e-05,507,1022
V1,-0.19,0.0013587037101387978,0.005005889863241464,5.482541514685637e-05,507,1022
V1,-0.18,0.0009662376251071692,0.0031714059587102383,5.370945483934209e-05,507,1022
V1,-0.17,-0.0005660522729158401,0.0009563293715473264,5.4724129319176746e-05,507,1022
V1,-0.16,-0.0028225588612258434,-0.005135693878401071,5.572825320718056e-05,507,1022
V1,-0.15,-0.004317814018577337,-0.013511410914361477,5.5573329710100115e-05,507,1022
V1,-0.14,-0.004830048761505168,-0.02049420867115259,5.3497465436572746e-05,507,1022
V1,-0.13,-0.004630670649930835,-0.023584787733852863,5.04127342880632e-05,507,1022
V1,-0.12,-0.0034416154958307743,-0.022880299482494593,4.371204184368969e-05,507,1022
V1,-0.11,-0.003170780371874571,-0.017625924199819565,4.055690713856609e-05,507,1022
V1,-0.1,-0.0035048797726631165,-0.010346206370741129,3.982771103507186e-05,507,1022
V1,-0.09,0.000634561205515638,-0.0030047757318243384,3.7423177449005967e-05,507,1022
V1,-0.08,0.0010020355693995953,0.0016334858955815434,3.776239515189357e-05,507,1022
V1,-0.07,0.006585995201021433,0.004927030036924407,4.4746640895941225e-05,507,1022
V1,-0.06,0.009398096241056919,0.007624544203281403,5.5368943321956514e-05,507,1022
V1,-0.05,0.012503511272370815,0.010543102864176035,7.549145264015516e-05,507,1022
V1,-0.04,0.009129230864346027,0.018780989572405815,0.0001054551598165501,507,1022
V1,-0.03,0.018004262819886208,0.05354554392397404,0.00016127389425364048,507,1022
V1,-0.02,-0.012634375365450978,0.06140070874243975,0.00023829933474712358,507,1022
V1,-0.01,-0.19061362743377686,-0.2129247598350048,0.0003946960342082993,507,1022
V1,0.0,-0.3698887526988983,-0.6036432832479477,0.0004779469964574695,507,1022
V1,0.01,-0.28300201892852783,-0.5582594275474548,0.0003746438759877486,507,1022
V1,0.02,-0.11910306662321091,-0.25861263647675514,0.0002827573110962554,507,1022
V1,0.03,-0.028224557638168335,-0.08767484687268734,0.00017605397850211513,507,1022
V1,0.04,0.012509145308285952,-0.0060097487876191735,0.00011878294535996318,507,1022
V1,0.05,0.024210885167121887,0.0196674601174891,8.952519587759249e-05,507,1022
V1,0.06,0.030620464123785496,0.03281364170834422,7.224887876902383e-05,507,1022
V1,0.07,0.031256936490535736,0.03731061331927776,5.3161428213977645e-05,507,1022
V1,0.08,0.03140410780906677,0.039338741451501846,4.9896929103029e-05,507,1022
V1,0.09,0.028567848727107048,0.0397530160844326,4.424845005254214e-05,507,1022
V1,0.1,0.029980426654219627,0.04077623039484024,4.571027680344175e-05,507,1022
V1,0.11,0.029453597031533718,0.04042082745581865,4.3909268090729516e-05,507,1022
V1,0.12,0.028650800697505474,0.04082675464451313,4.543668059746614e-05,507,1022
V1,0.13,0.02899764943867922,0.03996273875236511,4.705085875521348e-05,507,1022
V1,0.14,0.03025336004793644,0.039848714135587215,5.039530125527006e-05,507,1022
V1,0.15,0.029979435727000237,0.039219542406499386,5.298094315793159e-05,507,1022
V1,0.16,0.0270452331751585,0.03858581744134426,5.7540098515534504e-05,507,1022
V1,0.17,0.025536080822348595,0.03522024396806955,5.9947961896673384e-05,507,1022
V1,0.18,0.025003015995025635,0.03173210518434644,6.242100668622695e-05,507,1022
V1,0.19,0.023590974509716034,0.027087698690593243,6.778648317749964e-05,507,1022
V1,0.2,0.02024656906723976,0.021980159915983677,7.59446313072034e-05,507,1022
V1,0.21,0.014571676962077618,0.01666958909481764,8.023493982943534e-05,507,1022
V1,0.22,0.00766977621242404,0.008601712994277477,8.338144873213484e-05,507,1022
V1,0.23,0.0010664258152246475,-0.0013842720654793084,8.438261240486692e-05,507,1022
V1,0.24,0.0015716781636001542,-0.008497672155499458,8.434800360936378e-05,507,1022
V1,0.25,-0.002906935871578753,-0.012543509947136045,8.06840944665931e-05,507,1022
V1,0.26,-0.003028921550139785,-0.01579577219672501,7.925054088302781e-05,507,1022
V1,0.27,-0.0051241000182926655,-0.014751545386388898,7.583463794535487e-05,507,1022
V1,0.28,-0.006654180004261434,-0.01339529873803258,7.287929623781095e-05,507,1022
V1,0.29,-0.007344929035753012,-0.01139948470517993,6.650125603178737e-05,507,1022
V1,0.3,-0.006304272770648822,-0.008730881265364587,6.582544668818313e-05,507,1022
V1,0.31,-0.006266877055168152,-0.005030436615925282,6.247919677061015e-05,507,1022
V1,0.32,-0.005964824929833412,-0.0024049667990766466,5.9014643149010856e-05,507,1022
V1,0.33,-0.0034008697839453816,-0.0005336511821951717,5.869733069746725e-05,507,1022
V1,0.34,-0.004249872174113989,0.0006259647780098021,5.938377413641758e-05,507,1022
V1,0.35,-0.002744840458035469,0.0024625977966934443,5.9933972127325216e-05,507,1022
V1,0.36,-0.00035063325776718557,0.0036045321612618864,5.95294769454883e-05,507,1022
V1,0.37,-0.0004903553126496263,0.005277484480757266,5.754543154171428e-05,507,1022
V1,0.38,6.207311525940895e-05,0.006444706115871668,5.9626845674790776e-05,507,1022
V1,0.39,-0.00018010025087278336,0.006509121041744947,5.8447804892669474e-05,507,1022
V1,0.4,0.0009595364390406758,0.006421356811188161,6.2800783035638e-05,507,1022
V1,0.41,0.000638418598100543,0.007592829875648022,6.317778138163837e-05,507,1022
V1,0.42,0.00017211381054949015,0.008494479959153978,6.950580836660093e-05,507,1022
V1,0.43,0.0002534103696234524,0.008476254995912313,7.414875767020519e-05,507,1022
V1,0.44,0.0004990017041563988,0.008793900487944484,8.026295375757433e-05,507,1022
V1,0.45,0.002655823016539216,0.008275813306681812,8.00186737945878e-05,507,1022
V1,0.46,0.0026950111496262252,0.007685292628593743,7.976623924730572e-05,507,1022
V1,0.47,0.0006795418448746204,0.006797493784688413,8.03590301291726e-05,507,1022
V1,0.48,0.0030474469531327486,0.006603472982533276,8.40874223806196e-05,507,1022
V1,0.49,0.002215047599747777,0.006686523789539933,8.248292563189982e-05,507,1022
V1,0.5,0.0012950057862326503,0.005607498693279922,7.787931849682911e-05,507,1022
V1,0.51,0.002031311159953475,0.0045950080384500325,8.186209491847077e-05,507,1022
V1,0.52,0.002763556083664298,0.00404226960381493,9.216771743369392e-05,507,1022
V1,0.53,0.0029248492792248726,0.003426947587286122,9.328550818504289e-05,507,1022
V1,0.54,0.0007797806174494326,0.002746585989370942,9.487162585419842e-05,507,1022
V1,0.55,0.0018009578343480825,0.002757217618636787,9.587850400473227e-05,507,1022
V1,0.56,0.0019925290253013372,0.002807926735840738,9.685257316745801e-05,507,1022
V1,0.57,0.0016207993030548096,0.003004794052685611,0.00010046977993581068,507,1022
