lead,time_from_QRS_s,high_pointwise_2.5pct,high_pointwise_97.5pct,low_pointwise_2.5pct,low_pointwise_97.5pct,difference_pointwise_2.5pct,difference_pointwise_97.5pct,IG_pointwise_2.5pct,IG_pointwise_97.5pct
III,0.22,0.016402909904718398,0.03068845748202875,-2.6212699992811384e-05,0.008779293857514858,0.010664884839206934,0.02844196157816441,0.00011848818608634732,0.0001343236917360798
III,0.23,0.013428326812572777,0.035017937771044665,0.0017804279021220283,0.012451802985742687,0.004306136892409995,0.029907688722596505,0.00012500472479660127,0.0001444194689707231
III,0.24,0.012819726835004985,0.030311784893274296,0.004932645708322525,0.01413801345042884,0.0016177614161279057,0.02171160036232322,0.00012583326672668902,0.0001464130899622502
III,0.25,0.014335276558995247,0.02474151377100497,0.008918636594898999,0.015639087185263634,0.00023439566139131816,0.013838596671121193,0.00012213736964435178,0.00014356917039978792
III,0.26,0.008666706271469593,0.021685656160116196,0.008362638542894275,0.017318825633265075,-0.006628962216200307,0.010538565088063478,0.00011965692850663132,0.00013792257734750613
III,0.27,0.006114483086275868,0.01739993209776003,0.008730449243739714,0.01635453989729285,-0.008257641785348824,0.005678588972659779,0.00011665172593756203,0.00013392078158421355
III,0.28,0.003437199035397498,0.013992467953357844,0.009955289924982935,0.01563768739652005,-0.010911309299990535,0.0023335689271334528,0.00011118768880504209,0.0001298000400567597
III,0.29,0.003674210049211979,0.012573114516271737,0.010410319233778864,0.01596745621063746,-0.010335144366399618,0.00045219756430014686,0.0001102677172932432,0.00012805238939449313
III,0.3,0.00303623140862328,0.012673475584597324,0.009815330288802215,0.014670019086042884,-0.009773123439663323,0.001447537506464861,0.00010476205308705748,0.00012196071595979124
III,0.31,0.002610367244233203,0.010802281671203673,0.008533550426363945,0.012477145995944737,-0.00917042626242619,0.0009489335378020765,0.00010320267022768584,0.00011867006843292063
III,0.32,0.0010891432757489383,0.00986829436988046,0.006966288431431167,0.011977012269198895,-0.00966977643838618,0.001180829745771907,9.819594182271897e-05,0.00011308585853091733
III,0.33,0.0020547801177599467,0.008380635216599328,0.006491543009178713,0.00980103107867762,-0.0066654895686951935,0.0012472895956307133,9.868492646393358e-05,0.00011392843635514442
III,0.34,0.001238305983497412,0.009833472687751052,0.005488938215421513,0.009039526106789708,-0.006615130955469795,0.00299090267217252,9.398509406563236e-05,0.00010777383041382034
III,0.35,0.002270093295373954,0.009399559843586756,0.005481798888649791,0.008686582854716103,-0.005188389984687092,0.0029944440626422813,9.134564376521055e-05,0.0001044477889860735
III,0.36,0.00218015215396008,0.010194441693602127,0.005135595439060126,0.008884010708425195,-0.005032017349731177,0.003508056237478737,8.603873621869372e-05,9.716375533849919e-05
III,0.37,0.001268459040147718,0.006245399956242181,0.00573491754475981,0.008814777247607708,-0.0064969470252435714,-0.0009557217272231356,8.693362408893127e-05,9.877934606794613e-05
III,0.38,-0.0002678206656128168,0.007307973300339648,0.00518611230654642,0.009005545329091542,-0.007670890845474787,0.0007897761679487292,8.630252567239251e-05,9.900984705545016e-05
III,0.39,0.0005592891695414437,0.0070680837292457,0.0052146777510643,0.008607427985407411,-0.006542887061914371,0.0006119367370047231,8.647694642554368e-05,9.685682855910766e-05
III,0.4,0.0010470125038409606,0.007415717753610803,0.005329656880348921,0.009152190550230442,-0.006092922377865762,0.00079016683157533,8.682859877182603e-05,9.87783473089779e-05
III,0.41,0.0010517505474126666,0.006182868289761243,0.006585129842278548,0.009919952601194382,-0.007954563794191927,-0.0015662147881812419,9.026745168778746e-05,0.00010310846912297077
III,0.42,-0.00021665298881998752,0.006385774875525385,0.006831462727859616,0.009832435867429013,-0.009138609231740702,-0.0014796343879424968,8.966608852119461e-05,0.000101675538857593
III,0.43,-0.0012417561090842355,0.00472055678255856,0.005938115529716015,0.009504464325073056,-0.009380851375863131,-0.0026456974901520884,9.26160190226836e-05,0.00010563702971589446
III,0.44,-0.0015422425378346814,0.005581294652074575,0.00637335394276306,0.010058726993156597,-0.010444285719495383,-0.002468064201821108,9.116777890854117e-05,0.00010380168377440227
III,0.45,-0.0010242689197184516,0.004296362264722118,0.00725069479085505,0.010140332393348217,-0.010479506757110357,-0.003932749475643512,9.61083565036276e-05,0.00011463034827013687
III,0.46,-0.0006823065858498011,0.005111954710446286,0.007669707809691317,0.011221736430888992,-0.010802940545863749,-0.003943694086046891,9.53395059693622e-05,0.00011507876858291682
III,0.47,-0.000969763204921037,0.005739916517632082,0.006952765333699063,0.011104606123990376,-0.010849993640294996,-0.0028678301197942353,9.855199733407065e-05,0.00011651651063169535
III,0.48,-0.0017344179359497502,0.004504246456781402,0.007005009747081204,0.010708970087580382,-0.011479727839468979,-0.004268733225762844,9.954496040829808e-05,0.00012355107145813431
III,0.49,-0.0034605381079018116,0.00292955432087183,0.006424371604225598,0.0099377820501104,-0.012096228031805366,-0.004837726311961887,0.00010313535426189678,0.00012176254532015973
III,0.5,-0.004965713772253366,0.0016612897808954553,0.006401054178422782,0.009432938502868634,-0.013261624249571469,-0.0056354537729930605,0.00010496396510667943,0.00012355399442008993
III,0.51,-0.005074507146491668,0.0017574916993908043,0.006007601995952428,0.009583378699608147,-0.012150517129339278,-0.005741181412304287,0.0001051652442800215,0.00012639255099054019
III,0.52,-0.006740520638413727,-8.711853297427297e-05,0.005263624101644382,0.009554699587170031,-0.014666497753933073,-0.006822353433744869,0.00010510679077974833,0.00012160222837326915
III,0.53,-0.008849539145376183,-0.002196458188700492,0.004913310735719279,0.008342710699071176,-0.015968280006200077,-0.00821299787166936,0.00010820595381732413,0.0001260746701207061
III,0.54,-0.009862864780734526,-0.0020864566657110162,0.00263949076179415,0.0059734097158070576,-0.01472078792139655,-0.006041581035242417,0.00010457043789838157,0.00012332256333879449
III,0.55,-0.009608834981918335,-0.003529433355379299,0.0026352860888437133,0.0062972791492938995,-0.014967495331075043,-0.0077684664298431055,0.00011048110598208616,0.00012679447501398453
III,0.56,-0.012474956235382705,-0.0049431749604991635,0.0010435605023303653,0.005038357099692803,-0.016500749603437725,-0.007022755577054346,0.00011267620356674586,0.00013561445900586795
III,0.57,-0.010741418867837638,-0.004732904490083456,7.11111419605004e-05,0.0035990905060316433,-0.013531899006011372,-0.006209299111287694,0.00011088739255566394,0.0001307437405120106
III,0.58,-0.012659584888024256,-0.004651363453740488,-0.0005515416559319419,0.003301395694143136,-0.014385431588016218,-0.005442363970360021,0.00010456095436326633,0.00012215973693914886
III,0.59,-0.011977428570389748,-0.005296895827632399,-0.0002452382059345835,0.003924803565359978,-0.014487167053448501,-0.00596561685561028,0.00010741766343058294,0.0001250738798415575
aVR,-0.4,-0.00136903998645721,0.005561307887546718,0.0037161448282859054,0.0074674445844721,-0.007496259373874636,0.00014769065892323614,0.00015964883580736798,0.000181610423644863
aVR,-0.39,-0.002389696283626108,0.004038981544726992,0.005577289033681154,0.0094349518418312,-0.010225479176460795,-0.0027148155902978065,0.0001569756516596188,0.00017518133853355107
aVR,-0.38,-0.004178409013547935,0.0018308472353965044,0.006572332861833274,0.010339274932630359,-0.013348814623896033,-0.00631559756002389,0.0001575623389303947,0.00017837162017228595
aVR,-0.37,-0.003901065094396472,0.0037714845966547728,0.007945394702255726,0.01097952262498438,-0.013696029566926882,-0.004785028652986511,0.00015583700574195634,0.00017806539646595448
aVR,-0.36,-0.0016368549052913294,0.0018455160414305265,0.008842930902028456,0.011834132950752972,-0.01232461576513515,-0.008211322686656787,0.00015613133358594787,0.00017562613623320775
aVR,-0.35,-0.0034947675085277297,0.0008977105127996759,0.009502047137357295,0.012273350264877081,-0.014758755287039094,-0.009756533670622505,0.00015275100267414586,0.00017408331055636974
aVR,-0.34,-0.004197720356751233,0.0006482170720119029,0.009738659372669645,0.01282198257977143,-0.016035832447232678,-0.010478632598733386,0.00015347457063065936,0.00017475141294418734
aVR,-0.33,-0.0029811239820901393,0.001002651899761985,0.010828677553217859,0.014641751581802963,-0.016730209183879196,-0.010295856428274418,0.00015589883260545096,0.00017645315364806202
aVR,-0.32,-0.0048091020027641205,0.0007924960482341695,0.011097494827117771,0.014047324599232525,-0.017318784614326434,-0.011015640542609619,0.00015274626680808923,0.00017292023527479337
aVR,-0.31,-0.004890087642706931,0.0006629964815147086,0.01244376043905504,0.014976000413298607,-0.01864639651903417,-0.012442574462511404,0.0001508764949060882,0.0001704017036191425
aVR,-0.3,-0.005664823489496484,-3.334999399839944e-05,0.012884004309307783,0.015999302733689547,-0.019966446404578165,-0.014116181183453591,0.0001480429899533221,0.0001662341432043051
aVR,-0.29,-0.004681264096871018,-0.00038342038196788206,0.013664661318762228,0.01601263660704717,-0.0201104047591798,-0.014935036089445932,0.00014483569523672694,0.00016307374696612815
aVR,-0.28,-0.005548346322029829,-0.000968426582403481,0.013993314176332206,0.016522538661956788,-0.0211542631033808,-0.015492879529483616,0.00014349742565153694,0.00016256066722705265
aVR,-0.27,-0.004521531285718083,0.00017866170273919059,0.014916040556272492,0.016872676042839884,-0.020745711255585775,-0.01568293766235911,0.00015321330431076875,0.00017273527089775497
aVR,-0.26,-0.004038258324362686,0.0006487250217105567,0.014257296454161406,0.017368162004277106,-0.01978264369245153,-0.014449319655250294,0.0001419051856821177,0.0001596450166927338
aVR,-0.25,-0.004816966023645363,7.102502677298528e-05,0.01500184522010386,0.017933682072907686,-0.021165650751208888,-0.015942507894214943,0.00014352789949554845,0.00016331531899065703
aVR,-0.24,-0.004953101405408234,-0.0003373053084033068,0.014194396272068843,0.017150798114016652,-0.021056963596493006,-0.01574150938577077,0.00014093312579625236,0.00015875479818831247
aVR,-0.23,-0.005174567690119147,0.00010081803711727783,0.01304308621911332,0.016364880045875902,-0.020610409384244122,-0.013871784185448634,0.0001440519287005,0.0001630528945226714
aVR,-0.22,-0.0055307793081738055,-0.001593135770235677,0.011387559538707136,0.014146035211160774,-0.01857811155314266,-0.013927402400076972,0.0001352406601138661,0.0001539807187732132
aVR,-0.21,-0.0059932622803899,-0.0015989058854756879,0.009939125669188798,0.013618546072393656,-0.018542881380699327,-0.012775072832300794,0.00014072549328587045,0.00015967888424597178
aVR,-0.2,-0.007158737879944965,-0.0026753234502393773,0.006682240637019277,0.010971001314464957,-0.017137305851792916,-0.01062684954922588,0.0001377431680570695,0.00015527375865268946
aVR,-0.19,-0.00847578739922028,-0.003478768354398199,0.0014776337193325162,0.006961280276300383,-0.013861370317317778,-0.006042639475344913,0.0001414723993080279,0.00016042949834027095
aVR,-0.18,-0.008215532405301929,-0.0036069154157303274,-0.007901274107280188,-0.0011647066356090374,-0.005813578898596461,0.0021159919444471596,0.00013459489505390293,0.00015188959472786575
aVR,-0.17,-0.012941061973106117,-0.004761168838012966,-0.016824200307019054,-0.01071583403099794,0.00018515167757868775,0.010076438929536378,0.000131438629578445,0.0001494083054077053
aVR,-0.16,-0.011934752389788628,-0.004088351037353277,-0.022318262606859207,-0.01794408968416974,0.007676908420398832,0.015820840548258268,0.00013268713931143992,0.00014975541046789942
aVR,-0.15,-0.011155521497130394,-0.005246658154646867,-0.026838138699531555,-0.020002348476555198,0.01125940345809795,0.019560634047957135,0.00012891010570612995,0.00014883822323105738
aVR,-0.14,-0.009289389832702,-0.002332124425447546,-0.027755301119759677,-0.022180488856974993,0.014348737860564143,0.02384087482932955,0.00012425376034544714,0.00013884030961089093
aVR,-0.13,-0.006240955705288797,-0.0012418955238899863,-0.02161305989138782,-0.015757973585277796,0.011204891810484697,0.018323689862154418,0.00012276752820207003,0.00013900013062862865
aVR,-0.12,-0.003276391093095299,0.0018878296556067648,-0.014842355623841286,-0.002316095054266046,0.0016209334331506399,0.014548912030659262,0.00012582279070465788,0.00014050833983640266
aVR,-0.11,-0.00011520992793521143,0.004341805276635568,0.003775146557018161,0.012173087254632262,-0.011035227158572525,-0.001841064669133638,0.0001221531712017546,0.00013878799602112766
aVR,-0.1,0.0030344545375555754,0.008966608613263816,0.01843940540566109,0.02383645932422951,-0.019170971895800904,-0.011338516371324658,0.0001243763063695685,0.0001396712073928439
aVR,-0.09,0.007407005177810788,0.01203110297210514,0.029265736520756036,0.03383078216575086,-0.025392711407039314,-0.018406015879008922,0.00012565665822295585,0.00014468850865148245
aVR,-0.08,0.009935550508089364,0.016389893367886543,0.03645228187087923,0.03952825751621276,-0.028629992512287573,-0.021306650026235732,0.00012276619017298344,0.0001389590803908197
aVR,-0.07,0.015136557311052456,0.020825100282672787,0.040946887875907126,0.04427520888857543,-0.02802510526962578,-0.02107264412334189,0.00013822900195974014,0.00015722357091820047
aVR,-0.06,0.01675613597035408,0.02235516719520092,0.041742389602586624,0.04571996070444584,-0.028000489366240798,-0.021378313028253614,0.0001354078074909676,0.0001535080671595136
aVR,-0.05,0.01211947543779388,0.022118491120636463,0.04174204878509045,0.04541900125332177,-0.03183707143180072,-0.02078069114359096,0.00015795296214423806,0.00018156873042980218
aVR,-0.04,0.00788113009184599,0.018386431981343772,0.042229453288018706,0.04857794584240764,-0.037849064928013834,-0.026519939466379584,0.00015647609552236545,0.00018243209836477344
aVR,-0.03,-0.00024075308065221176,0.020165449008345604,0.05045230723917484,0.056866434402763844,-0.05383884511866199,-0.03242971275467427,0.00022521676176443875,0.0002645432730138972
aVR,-0.02,-0.04769987789914012,-0.022867856547236443,-0.04925702139735222,-0.027005033358000224,-0.013242357026319951,0.01822023831773547,0.00017766991964456177,0.00021176178582474393
aVR,-0.01,-0.1746838390827179,-0.12310760309919723,-0.3578238418325782,-0.3175806788727641,0.15696283280849457,0.22393417861312626,0.00032879690946472544,0.00038597976699987523
aVR,0.0,-0.29751011487096546,-0.1911797970533371,-0.663013219833374,-0.6162675023078918,0.3362977519631386,0.44896248290315266,0.000520849161193002,0.0006384175436874517
aVR,0.01,-0.14522231370210648,-0.06551522761583328,-0.35916684567928314,-0.308677077293396,0.18368882001377643,0.277614834997803,0.0003414726029565061,0.0004090424227472554
aVR,0.02,0.019176701083779335,0.039768412709236145,-0.002678366145119071,0.01595129997585899,0.007889271990279667,0.03779331447440199,0.00028697766865331967,0.00034222017511256183
aVR,0.03,0.033028641762211916,0.04870110794436186,0.03473982959985733,0.04884418766014278,-0.012518173176795244,0.00921032889746129,0.00023470614393749633,0.0002845224066119098
aVR,0.04,0.042681023059412834,0.05489363237284124,0.04217441526707262,0.04906652364879847,-0.003968735784292221,0.009973720181733361,0.00021580171285541419,0.00025915882724345234
aVR,0.05,0.04291745377704501,0.05182304526679218,0.03859746865928173,0.043893799372017386,-9.938436560332765e-05,0.011253231531009078,0.00018245909218068948,0.0002189477368798031
aVR,0.06,0.04076328775845468,0.04958838755264878,0.04062077063135803,0.04542952068150043,-0.0029077616054564714,0.006650010030716657,0.00018966188752087023,0.0002244017944157532
aVR,0.07,0.03690492920577526,0.04324936866760254,0.03859713412821293,0.042993928352370855,-0.004042697162367403,0.003446487989276645,0.0001559180675034241,0.00018028661866991636
aVR,0.08,0.03483645245432854,0.04076053597964346,0.038070589187555015,0.04256026819348335,-0.006170363910496235,0.0005900470539927466,0.00016767811010813367,0.00019220072826723442
aVR,0.09,0.030211180448532104,0.0393094572238624,0.03320717569440603,0.03829039451666176,-0.0062174480874091385,0.0036658291472122058,0.00013920597612493112,0.0001638769440231539
aVR,0.1,0.027621653862297535,0.03703684196807444,0.031019980274140834,0.03628012188710272,-0.006022214377298951,0.004201580001972606,0.00015650670072541194,0.00018050550226726364
aVR,0.11,0.02553604692220688,0.03284863382577896,0.027336296625435352,0.03366802483797073,-0.006258352706208825,0.00402342134620994,0.0001415684077635627,0.00016297995589906013
aVR,0.12,0.023023935197852553,0.032070573419332504,0.024380294454749672,0.03149624108336865,-0.00589753050589934,0.005117064702790228,0.00015395111927004096,0.00017724479089680997
aVR,0.13,0.021740930690430104,0.02744248881936073,0.019472275860607624,0.025198145280592138,-0.001146846858318895,0.006784364336635917,0.00014132002009345165,0.0001633767339510661
aVR,0.14,0.019252723443787544,0.024424441589508204,0.016343826428055763,0.020740775391459465,8.602605666965254e-05,0.006954686209792271,0.00014798668237799934,0.00016899510706968747
aVR,0.15,0.015629597008228302,0.021370217250660063,0.007216527592390776,0.014449910423718392,0.0027612381323706358,0.013073329193866806,0.00014250959171837487,0.00016253267661056796
aVR,0.16,0.010865198215469718,0.01819160657469182,-0.0007196233578724785,0.008150511435451334,0.003922361100558191,0.017038579174550244,0.00014484641394384097,0.00016729145640825697
aVR,0.17,0.004423605170450174,0.01482531172223389,-0.01211014233995229,-0.0027343649635440705,0.009552792957401834,0.023996356071438636,0.00013709633946669406,0.00015805236301028342
aVR,0.18,-0.00014861216332064936,0.009190791333094236,-0.02179597910726443,-0.011890725325793031,0.013709662957990077,0.028038932429626576,0.0001398898728446258,0.00015851267441490733
aVR,0.19,-0.012017174158245325,0.0032841462816577405,-0.03641463974490762,-0.024589993944391608,0.014036858169129118,0.035237669337948314,0.00013260185558917732,0.00015088721404788754
aVR,0.2,-0.02082431917078793,-0.0052797424461459765,-0.049467460438609126,-0.039699970930814746,0.021988930518273265,0.04264192688860931,0.00013664827273829593,0.0001537634012586715
aVR,0.21,-0.028219239809550344,-0.009114871616475288,-0.0631940116174519,-0.052968379110097885,0.027731797355227173,0.052804750739596784,0.00013875805718044506,0.00016003543987306988
aVR,0.22,-0.03228553336812183,-0.015227988827973606,-0.08034446090459824,-0.067055676644668,0.03841949630295858,0.06262608488323167,0.0001409599237009139,0.0001593842702426403
aVR,0.23,-0.03503246419131756,-0.019478728994727135,-0.09171934965997934,-0.08023256342858077,0.04826361662708223,0.07001255562063306,0.00013852332127731643,0.0001569267611929976
aVR,0.24,-0.03331697538960725,-0.0199146531522274,-0.09789329711347819,-0.08341370616108179,0.05492109183687717,0.07504323683679104,0.00014401842067264227,0.00016378767853325897
aVR,0.25,-0.03816312933340669,-0.020767410472035407,-0.10024212561547756,-0.08501631412655115,0.05313033809652552,0.07636163688730448,0.0001453866908610866,0.0001648896525446701
aVR,0.26,-0.032986394176259634,-0.023488454520702362,-0.09921906469389796,-0.08406756613403558,0.05481298920349218,0.07315526700112966,0.00014665219788973774,0.0001637446614687735
aVR,0.27,-0.031350333243608475,-0.021299513278063387,-0.09205649048089981,-0.07837297073565423,0.049461221182718874,0.06829671459272503,0.00014254475156971297,0.0001606519170481885
aVR,0.28,-0.03014757875353098,-0.02014428097754717,-0.07905482742935419,-0.06537806978449226,0.03831646017497405,0.05602478242944924,0.00014286708727625084,0.00016136983471575254
aVR,0.29,-0.026342310663312673,-0.01819550917716697,-0.06566648930311203,-0.047470081597566605,0.024915496702305973,0.04532590634189546,0.00014573931217770297,0.00016767058744002005
aVR,0.3,-0.02185918763279915,-0.015927851898595705,-0.0465079506393522,-0.03360934418160469,0.013380110147409141,0.028450028912629925,0.0001501742114185323,0.00016945367296087075
aVR,0.31,-0.020813636481761932,-0.013245191855821759,-0.03034104951657355,-0.020231992937624454,0.00105698355473578,0.012980950128985563,0.00014946863483115361,0.00016918703175371777
aVR,0.32,-0.016919066931586714,-0.010176835062884493,-0.0180569333024323,-0.008977284865613921,-0.0056351420818828045,0.004920931358356025,0.00015541616526898656,0.0001759724053572976
aVR,0.33,-0.015433384067728184,-0.0072428540734108555,-0.008086626417934895,-0.0008881021826709918,-0.012342413845908595,-0.0023863742022513226,0.00015172299459531572,0.0001753339607914221
aVR,0.34,-0.013486253097653389,-0.007374703936511656,-0.00034608216701599305,0.004036166705191135,-0.016262610122794285,-0.008404453314142302,0.00015433765247856304,0.00017655505691976622
aVR,0.35,-0.011478906311094762,-0.0040589891796116735,0.0018065430922433734,0.006211318797431885,-0.016704974354070146,-0.0077815271848521664,0.00015098979786498594,0.00017238146864972847
aVR,0.36,-0.009363100392511115,-0.003645291706197896,0.005300286462443182,0.00866860223468393,-0.016910919451038352,-0.00992560281410988,0.00015176616310655475,0.0001726345850997115
aVR,0.37,-0.008613904006779194,-0.00266486473265104,0.006512792315334082,0.010337185335811227,-0.017887671320931987,-0.010099457731121224,0.00014798969318069056,0.00016820421807181837
aVR,0.38,-0.006653158692643046,-0.001224823740631112,0.008962090325076133,0.011301876255311072,-0.01705624904134311,-0.011472075531492012,0.00014681357192893946,0.00016704474300131974
aVR,0.39,-0.006325398734770715,-0.0005868956133781484,0.008587394389905967,0.011289509013295174,-0.017080016538966448,-0.010190805657475724,0.00015111255905337682,0.00017460391549606162
aVR,0.4,-0.004671048252657783,-0.00021883765984966966,0.00888906432010117,0.012198252603411674,-0.01563243113096178,-0.010503571097979149,0.00014989691404498649,0.00017184576754973046
aVR,0.41,-0.004931635456159711,0.0003619970739237028,0.009103897027671337,0.012104026129236443,-0.01619156725355424,-0.009684353717057094,0.00014599276327823004,0.00016707696330193656
aVR,0.42,-0.003088515342096798,0.000856031090006581,0.009281273395754398,0.012048153206706047,-0.014333150227321312,-0.009616531256006058,0.00015512130292325032,0.00017697242274774478
aVR,0.43,-0.001303713868037448,0.002376844873651862,0.0087404100690037,0.011478297156281769,-0.011662169256669585,-0.007075589801752361,0.00014865798151264035,0.00017040154706128823
aVR,0.44,-0.002167531056329608,0.0015309252339505968,0.008575437898980454,0.011777096893638372,-0.012992413836764171,-0.00829267101100868,0.00015898272685036348,0.00018273997698979472
aVR,0.45,-0.0010593270664685404,0.0023625440750038224,0.007938520424067974,0.011504771228646855,-0.01154702263083891,-0.006685431482765127,0.0001532816726253863,0.0001783622618687824
aVR,0.46,-0.0010287415934726596,0.004815383756067604,0.007474069483578205,0.01147818164899945,-0.011633343997618794,-0.0043521110572328344,0.00016017781438699776,0.00018761536819081058
aVR,0.47,-6.179139018058777e-05,0.005184544273652132,0.007271040981868282,0.01088712991622742,-0.010398476431510062,-0.002840629077400082,0.00017094040257292637,0.0001991327557986857
aVR,0.48,-0.0006240399363377946,0.005357282636396118,0.007734222649014555,0.011419522692449387,-0.01084597320186731,-0.0032412370055681103,0.00017027223916420004,0.00019688890601143348
aVR,0.49,0.0009063301229616627,0.007910124026238918,0.00777099552215077,0.010915728705003852,-0.009096129941099207,-0.0010484402188012621,0.00017037882829311574,0.00019928914412280677
aVR,0.5,0.0012502661120379346,0.007851410191506147,0.008117078337818384,0.012353444786276667,-0.00936284563067602,-0.0018202024220954638,0.0001693392652982966,0.0002006487897810471
aVR,0.51,0.0027098690014099704,0.008725056657567617,0.009250722429715096,0.01267408932908438,-0.008579363831086085,-0.001999539726239164,0.0001659450677277275,0.0001921373996977991
aVR,0.52,0.004524652467807755,0.009778746613301335,0.008660666062496603,0.01338189902016893,-0.007275413300521905,-0.0005642551270284458,0.000170995197287295,0.00019914678656824522
aVR,0.53,0.0032598970574326813,0.009150819611386392,0.009602063838974573,0.013497050781734287,-0.008733387396205217,-0.0016047588589572117,0.0001738083469765812,0.00019902023182957052
aVR,0.54,0.004429571589571424,0.010232201311737299,0.010153648338746279,0.014674316626042128,-0.008976385011919774,-0.0020422250730916863,0.00016982481331063228,0.00019631400115399897
aVR,0.55,0.00227981626521796,0.009017437342845368,0.011393378488719463,0.015711843967437744,-0.011823511974944268,-0.004251144075533378,0.00016736804941285558,0.00019010105835906997
aVR,0.56,0.003583447411074303,0.009556716057704761,0.012340339098591358,0.016898758243769407,-0.011852002603700385,-0.00453878054395318,0.00017481879911542867,0.00020265572048920513
aVR,0.57,0.003837230149656534,0.010228810593980597,0.012171259045135229,0.017706730403006077,-0.011868909381882986,-0.004124722485357781,0.00016663873061178674,0.00019242133732096434
aVR,0.58,0.002731529696757207,0.009154050135111901,0.013587616581935436,0.017761792638339102,-0.013786288662231527,-0.006225588696543132,0.0001682944562984354,0.0001901789319184304
aVR,0.59,0.0025270226509746863,0.00896335334982723,0.013820965436752885,0.01951163538615219,-0.01460276505240472,-0.006417497509391979,0.00016996167094110445,0.00019591927645229716
aVL,-0.4,-0.0038152891895151695,0.0020988916512578726,-0.007957031947444192,-0.005299287068191917,0.0024114673979056533,0.008703029880052778,2.793778995539331e-05,3.311263909885976e-05
aVL,-0.39,-0.003209110723400954,0.0016245114027697123,-0.008315560757182539,-0.0055840840796008715,0.0030991584084404168,0.009020048214006237,2.8768031122246103e-05,3.481131649782667e-05
aVL,-0.38,-0.005576054693483457,3.477371110419331e-05,-0.0086804750142619,-0.0059551295125856996,0.0014700839703436941,0.007646354498501748,2.8054832578856118e-05,3.25247179335954e-05
aVL,-0.37,-0.0033124939320259726,0.0007780456799082458,-0.009608100424520672,-0.007143883421667852,0.004820541388471611,0.009623523714253679,2.698603663287477e-05,3.100543159117554e-05
aVL,-0.36,-0.005045627016806975,0.00037607613448926156,-0.009855545469326899,-0.007623518129912555,0.0034058999590342864,0.009509030556364447,2.673201870713317e-05,3.0452280073177347e-05
aVL,-0.35,-0.003967794351046905,0.0004395914809720095,-0.010179496381897479,-0.007917532854480668,0.0048053798334876776,0.009731660576653665,2.8739769281978238e-05,3.4351439332277355e-05
aVL,-0.34,-0.004322932740615215,-1.83395606654819e-05,-0.011361401993781328,-0.008089014701545239,0.0047257509460905565,0.01070396264840383,2.7544997397602036e-05,3.150066255042107e-05
aVL,-0.33,-0.005165106317144818,-0.0009042407668857795,-0.01128388475626707,-0.00808161562308669,0.004058160488784779,0.008914157858816907,2.6965115286558288e-05,3.0691865214053155e-05
aVL,-0.32,-0.004799361887853593,0.0006771507931261995,-0.010814509785268456,-0.008730398491024971,0.004870913901686436,0.01074243020775611,2.6184873401046943e-05,3.0316210838438036e-05
aVL,-0.31,-0.0035342372737432013,0.0012125578738050532,-0.011461051646620035,-0.008874561008997263,0.006315783430909505,0.012067286246019644,2.6482624052746224e-05,2.9945763777885785e-05
aVL,-0.3,-0.004585731658153236,0.0003764714150747744,-0.01197484127478674,-0.009081428835634144,0.005640893359668553,0.011349431927374098,2.6784595913781482e-05,3.0466248768027637e-05
aVL,-0.29,-0.0039051516505423933,0.001350279980397311,-0.01279339826432988,-0.00987029355019331,0.0072057507582940165,0.013086557958013143,2.633306044418482e-05,2.947284734732045e-05
aVL,-0.28,-0.004212308707064949,0.0018096233980031684,-0.012951765849720687,-0.010252052743453532,0.00733264995214995,0.014093869688804259,2.592331362056528e-05,2.9428533830845214e-05
aVL,-0.27,-0.0043923982753767635,0.0009457214619033039,-0.012311563827097416,-0.01000430589519965,0.006695483176736161,0.012478745938278734,2.5170853958937046e-05,2.8283937784695286e-05
aVL,-0.26,-0.0030476115993224085,0.0014112424338236329,-0.012643561279401184,-0.00999708753079176,0.007866897829808294,0.013444014014385174,2.5252501200815634e-05,2.9772966320372202e-05
aVL,-0.25,-0.002325232938892441,0.001244982812568196,-0.012062523001804947,-0.009823044903350819,0.008022097650245997,0.012589021709209192,2.4932015688194157e-05,2.8126867955139142e-05
aVL,-0.24,-0.0031815609370823947,0.000595659337341201,-0.012649694638093933,-0.009291168302297592,0.007576201474148547,0.012201755339447116,2.4181308321667474e-05,2.7265689797884374e-05
aVL,-0.23,-0.00405527203110978,0.0001683295889961256,-0.012288074003299699,-0.009753943886607885,0.006517450421233662,0.01155111051048152,2.377065016386534e-05,2.7055286447227904e-05
aVL,-0.22,-0.0039895399662782435,1.6407606381105458e-05,-0.011845760967116804,-0.00920359493175056,0.00576571527053602,0.010972606470022583,2.3438383541028237e-05,2.6836430387543338e-05
aVL,-0.21,-0.0034112008404918017,0.0007299557865735533,-0.01406303234398365,-0.010555078881588999,0.00788223979761824,0.013686023000173008,2.374965266310312e-05,2.686298193100425e-05
aVL,-0.2,-0.004873600887367502,-0.00105580460367492,-0.013332600382273085,-0.010812140069901943,0.006606141204247251,0.011194104897731448,2.3201339446164147e-05,2.6543116242618155e-05
aVL,-0.19,-0.004289154312573373,3.346861922182143e-05,-0.013977632392197847,-0.010756168776424603,0.007782872520328965,0.0125378850789275,2.3812562663719004e-05,2.6644628877109643e-05
